card_id,target
C_ID_b8aabc3e36,-0.274104911
C_ID_820eb9f3d2,0.488882724
C_ID_26068c333e,-1.071589055
C_ID_c84e851e1c,-0.616130841
C_ID_287f6a2bef,0.618166826
C_ID_a64b451a53,-0.086225794
C_ID_0b3fcab93c,-0.610501319
C_ID_5e6e168169,-0.364938826
C_ID_71259b1670,-2.01015927
C_ID_13f734dbbd,-0.004066049
C_ID_010dfed9bd,-1.661757918
C_ID_a1984dfa57,-0.12336597
C_ID_57d2c62320,0.079626914
C_ID_7b702da273,0.08698968
C_ID_3f779e3eb5,-1.53344163
C_ID_3b713f5f6f,-0.260465556
C_ID_eb308f00fc,-0.749553369
C_ID_c9815deda0,-0.210319714
C_ID_71fa38a068,0.5089071
C_ID_20a3096641,-0.573357854
C_ID_f17e2799e5,-0.217388324
C_ID_7b39384218,-0.268070952
C_ID_d03a876e3c,0.769763618
C_ID_dbdeefca51,0.492159517
C_ID_47aea05ccb,-0.772916073
C_ID_add4d9fc45,-0.719027284
C_ID_4c06ed5f3f,-0.200753938
C_ID_a51fdeb9ff,-0.132160748
C_ID_8ae7984051,0.060441748
C_ID_b3b87f47df,-4.429794084
C_ID_104a822dd0,-0.750857016
C_ID_91d346fbd0,0.075870713
C_ID_e7a373d6c4,-0.038018974
C_ID_cfb7b3cbf6,-0.527306977
C_ID_bedeb8d5f1,0.801117089
C_ID_84318f9d14,-1.042487639
C_ID_b5b7b2eaed,-0.159517064
C_ID_30703e8be3,-0.292091002
C_ID_d9da47e83f,0.142920689
C_ID_6b85bd3ec1,-0.333074629
C_ID_3de11ad0c9,0.765131987
C_ID_cc7231860c,-0.095037408
C_ID_caa2788304,-0.219057692
C_ID_6112a79167,0.421951444
C_ID_32c4869530,-0.034048074
C_ID_c912853809,-0.788795545
C_ID_07f7dda23d,-0.095188804
C_ID_48f37df51b,-1.314938842
C_ID_5a8dcca98e,0.376938412
C_ID_2a9337b486,0.858039959
C_ID_fe5fa68bbc,-1.391668926
C_ID_d0d1024848,0.166009131
C_ID_87bc6aeb65,-0.127733432
C_ID_398276f332,-0.695828524
C_ID_a79cbb73e9,0.143663904
C_ID_648830bd24,0.367615145
C_ID_e3143f71a7,-1.247864758
C_ID_be069be3a3,0.28482659
C_ID_601c60b0a5,0.011552232
C_ID_f7328f7867,0.085503755
C_ID_468ef2f760,-0.802465423
C_ID_303da017be,-0.243738518
C_ID_e5ddfd7267,-7.26123247
C_ID_cff609c984,-1.942133271
C_ID_e931ee3f83,-0.916189099
C_ID_7b0775a9a8,0.255484351
C_ID_4991ff8395,0.406079036
C_ID_55060e8187,-0.461909185
C_ID_ee2afb2842,-2.384509416
C_ID_88eaf41542,-0.225576565
C_ID_b91f236b67,0.182400351
C_ID_e4831e47be,0.842817598
C_ID_6299d1e0b6,-0.859678073
C_ID_b4b9f932fa,-1.02970604
C_ID_9396a975db,-1.389592061
C_ID_5aff53c5c0,-1.389619063
C_ID_8dfc67c97d,-0.299772929
C_ID_8329d3ef17,-0.192894316
C_ID_441deb84ae,1.19387822
C_ID_cc33559c05,0.017885371
C_ID_89099b744d,-0.304033527
C_ID_838a39444d,-0.71191829
C_ID_a67008d511,-0.309238598
C_ID_65af9e6d25,-0.872336172
C_ID_5f22bc0520,0.490796063
C_ID_9f1961028d,-1.844095918
C_ID_2094dab2a6,-0.015130216
C_ID_f4c4483c94,-1.589914634
C_ID_652cb8e426,1.031610748
C_ID_3938f33ade,0.322551108
C_ID_0271533ef8,0.026448045
C_ID_6d0314dd0e,2.230819182
C_ID_63b05350d3,-0.375605235
C_ID_8f130b8154,1.219221451
C_ID_b0e43d29f8,-0.613499329
C_ID_1feef74d40,-0.571920762
C_ID_9c31b5171b,0.054487752
C_ID_86a2407228,1.547584599
C_ID_af60873ba9,-0.03990768
C_ID_9032f016d4,1.637765848
C_ID_86537a874b,-0.115004999
C_ID_f1e088f306,-0.494207749
C_ID_1936707707,-0.02192128
C_ID_9905ecc682,0.037776089
C_ID_df54abeccc,-0.885010009
C_ID_40708af06e,-0.267289277
C_ID_9cc55b2092,-0.80791443
C_ID_5e2ce98f92,-0.953018508
C_ID_bd1b2f8f22,-0.554696757
C_ID_f876daee2f,-1.950133542
C_ID_3085fc8d1d,1.79905841
C_ID_0a2081b562,-0.825443415
C_ID_fffbdf036b,-1.681419119
C_ID_81c2c6d299,0.490163035
C_ID_f89444d9b1,-0.40714486
C_ID_faafecebb0,0.41590672
C_ID_581684fa2d,1.292581542
C_ID_4de7fd55cc,-0.404441215
C_ID_aa88c679f5,-0.133421742
C_ID_c4e459a506,0.008176137
C_ID_5bc8b9f043,-0.10592923
C_ID_ee2590efa7,-0.380219536
C_ID_8aef327807,0.694043987
C_ID_6f9d7f2ffb,-1.365848799
C_ID_b77de47874,0.595684797
C_ID_ff8416495f,0.037581862
C_ID_ef8a058674,-1.906970735
C_ID_28e67c77ae,0.053131731
C_ID_cc170f0756,-0.990995007
C_ID_5d362b59c6,-0.324510827
C_ID_12b9869fb7,-0.54647888
C_ID_4537e573f5,0.739458836
C_ID_7fc8420a98,-0.01350149
C_ID_7266223fdc,-0.226982118
C_ID_9812821dea,-1.787294025
C_ID_d2b5d8f9b5,-0.832749091
C_ID_a112da9625,-0.996411454
C_ID_8196265b5d,0.168790291
C_ID_2b1a454305,-1.594679286
C_ID_58f9c0faa2,0.326335984
C_ID_b6d1ccb19d,-0.571438698
C_ID_ed9f1ded75,0.264780359
C_ID_a579c1f16b,-0.147719468
C_ID_723d28adad,-0.142667364
C_ID_521d1e20e8,0.628761035
C_ID_b3c4ea893f,-0.640519941
C_ID_82ba7699b2,0.155065642
C_ID_8e282edc6b,0.919099871
C_ID_8365156b14,0.407065499
C_ID_8b5ebf552f,-0.016195784
C_ID_8346051bc1,-1.071598136
C_ID_202d221bb2,-0.78200108
C_ID_9dc43bd926,0.856171623
C_ID_8e3f0ccf64,-0.222394339
C_ID_9d307f3094,-0.236003486
C_ID_003e94ccb5,-0.718383179
C_ID_a814cb62f2,0.03206617
C_ID_8308d8bb9b,-0.302119566
C_ID_24ada8e353,-0.449856509
C_ID_15ea473194,0.62955898
C_ID_1c29ea3a27,-0.146338791
C_ID_9b1bc757f9,-0.048340666
C_ID_11fa43eb4e,-0.542320177
C_ID_3fbcdf512f,-0.352848906
C_ID_770761be37,-0.105731919
C_ID_95c6bd0526,-1.157786311
C_ID_46553c1320,-0.704435683
C_ID_b4d3fdcd22,-0.082110898
C_ID_2c6c09345a,-0.014752645
C_ID_ad0e3942ea,-0.747699805
C_ID_aac8bff2bf,1.312113335
C_ID_ae9386596f,0.490474224
C_ID_e91451557e,-0.330679425
C_ID_1a8029a0d8,0.09872841
C_ID_26743e54d0,0.528062878
C_ID_27b0174253,-0.619476522
C_ID_5c8484fcc9,0.236977064
C_ID_b80cddaedf,-2.108670622
C_ID_8331da967e,-0.516534887
C_ID_e8280b2002,-0.410123724
C_ID_d1e4e791c9,-2.861986154
C_ID_e341e97840,0.100461254
C_ID_58eef0cc8c,-1.431266388
C_ID_d435babc4d,-0.332364037
C_ID_ebed049562,-1.819099307
C_ID_63ffe0813b,-8.083759808
C_ID_c231ceef2a,-0.353914683
C_ID_3271530cd2,-0.723995539
C_ID_4af94dc77b,-1.387070644
C_ID_ead53e6d0a,0.042862621
C_ID_fa52d9db17,-0.161894714
C_ID_47d2bc78d3,-0.266555072
C_ID_2b84a30227,0.565056608
C_ID_ab9b018332,0.054384003
C_ID_b84ae53787,0.200277965
C_ID_88647db222,-0.777955687
C_ID_4042052a96,0.238978204
C_ID_c4d3326695,0.063983581
C_ID_8601ec3718,-0.933243711
C_ID_f86f76beff,-0.596841597
C_ID_8ebf379550,0.954121297
C_ID_1e6bb2ed90,-1.894071092
C_ID_f0acd51ae5,-0.399231844
C_ID_9f1c5444b8,-0.419519458
C_ID_2beac99e26,-0.751131519
C_ID_574ed972d5,-0.338107561
C_ID_06a12b328a,-0.830949138
C_ID_a1d7eabf00,-0.047253236
C_ID_4718ce5308,0.79979343
C_ID_25855a35b7,0.469145092
C_ID_c2d37f3a76,-2.517089212
C_ID_3d70edd3c5,-1.735119211
C_ID_79db8db59a,-0.435720393
C_ID_d182db4661,-1.417416268
C_ID_7e3cc4122c,-0.092542733
C_ID_ab4401dd7f,-0.16571
C_ID_4d189f4831,0.054060707
C_ID_46090da900,-2.136816974
C_ID_78d3c98dad,-0.385097526
C_ID_1f91873fe8,-0.974125973
C_ID_3637c3a634,-0.438683775
C_ID_4d1b258a23,-0.06504888
C_ID_e8b61a4ce1,-0.08602638
C_ID_3101980cd9,-1.597946149
C_ID_3ca7fdf424,-0.949936377
C_ID_2bca97a47a,0.320581454
C_ID_34572c8045,-1.643889632
C_ID_93e5807897,-0.544073786
C_ID_5386863d96,-7.393399943
C_ID_172ed2d6a6,0.064353006
C_ID_eddcfb1e9d,-0.068677155
C_ID_e06aa5ac8e,-0.551266788
C_ID_678524c43e,-0.242656583
C_ID_d5a97723d1,0.044931699
C_ID_97e53f57d6,0.322592231
C_ID_820c5259dd,1.063375803
C_ID_31cb6aaf02,0.149454913
C_ID_75100ee6e7,0.016425066
C_ID_404c3e5efc,0.332610249
C_ID_be745dc6ed,-0.312824411
C_ID_1f95b75530,0.217059495
C_ID_9c3b5124a4,-1.415142286
C_ID_04c1d08d8a,0.712504801
C_ID_2df30ae4e9,0.900354811
C_ID_4832ae411a,-0.366869776
C_ID_8f3e3acefe,-0.206926543
C_ID_dd7ba8b9ef,-0.128788608
C_ID_968f6d4ae4,0.097060651
C_ID_d391499315,-0.241384388
C_ID_a2330e74aa,1.120222523
C_ID_f3efc0ad58,-0.575253657
C_ID_af9fa5fa0b,-0.105268715
C_ID_7f2e807f43,-0.379377914
C_ID_593acd6dbf,0.702516758
C_ID_39c835e4b0,0.054925475
C_ID_cf79a3ba18,-1.984994666
C_ID_10ea1fd427,0.068819352
C_ID_3bb0512d0a,0.014604534
C_ID_4a27326a7b,-2.071305526
C_ID_82b6c45875,-0.992177604
C_ID_46b2f1b763,-0.574469088
C_ID_57e362037b,-0.4259799
C_ID_5cda6e0df6,-1.95715459
C_ID_384cd1ca42,-0.749920687
C_ID_5370007e9b,-0.81591071
C_ID_616f7b5174,0.165392952
C_ID_ea91f07b33,-0.580453128
C_ID_a2fed7b9e9,-0.540998154
C_ID_0de389015a,-0.713292144
C_ID_a325323efb,-0.802946269
C_ID_55c0a41255,-0.370742963
C_ID_355f9c1f9b,-1.888429758
C_ID_b701e14d49,-0.298682457
C_ID_36407c5ee7,-1.587284939
C_ID_b9c8316fff,-0.30492832
C_ID_944a6ffb7e,-0.415605138
C_ID_bc29839571,-0.796523955
C_ID_ed71dcdbc3,-0.134619833
C_ID_dd8ca6f193,-0.068110059
C_ID_d8c4b55566,0.739885716
C_ID_fecba6f09b,-1.028360428
C_ID_bd96cf46a7,0.809461325
C_ID_0a52462ecb,-0.09751496
C_ID_973acb66d0,-0.226294665
C_ID_af6c0145a4,0.285489507
C_ID_5fcc57b3ee,0.409136199
C_ID_9e7bc42109,0.010568614
C_ID_5ed4a67095,-4.498280238
C_ID_82d2e4004d,-0.020076082
C_ID_a71e1ef488,0.099504412
C_ID_434917cbd3,-0.096610067
C_ID_907478c0a8,-1.658524696
C_ID_296cc4e151,-1.10016408
C_ID_3933c41882,0.278908091
C_ID_b50332e4ff,0.693207885
C_ID_39a48c174e,1.116008067
C_ID_e623d6677e,-0.522394
C_ID_17147289a7,-0.083645232
C_ID_c9c24df30f,-1.906621667
C_ID_9033af0971,-0.150244696
C_ID_8e9a088757,-0.929671755
C_ID_315e7d22c8,-2.062106828
C_ID_a3fed61b3a,-2.674093257
C_ID_9b25590a0d,-0.723192565
C_ID_9dc4d6674c,-3.243804887
C_ID_520ea4be78,0.406917121
C_ID_c12635afdb,-0.866646744
C_ID_7f313a0d71,-0.0959309
C_ID_02449b9770,0.503909481
C_ID_1dded9cba1,-0.272191339
C_ID_2535cec6ff,-0.459705161
C_ID_ddfc79147b,-0.814935737
C_ID_05234bfcf6,-0.316214906
C_ID_73b827b7dc,-0.266687293
C_ID_360e5d6d90,0.328682851
C_ID_9353ad2f0c,-0.845625287
C_ID_b5bb9009bc,-0.041897314
C_ID_5c7509aaff,0.361716681
C_ID_c28ae50284,-0.101057504
C_ID_00342fb93d,0.711044429
C_ID_6a2f03f4e5,-1.191930044
C_ID_f3c92739a7,-1.289443014
C_ID_746814624d,1.211176684
C_ID_5a86b1a7b1,0.393836103
C_ID_eb0a33c57c,-0.231341337
C_ID_46399cca9d,-1.101217911
C_ID_1d0e8da08d,-0.159112337
C_ID_39d591b095,-0.332949661
C_ID_4feb71ef6d,-0.072382474
C_ID_ad115c4b16,-0.370846679
C_ID_de2b46bfed,0.02005541
C_ID_370d1a48bb,-1.716026995
C_ID_7d6507206c,-0.08566789
C_ID_627306e667,-0.353236887
C_ID_3aee9a572e,-0.195346683
C_ID_365b574a0e,-0.619479385
C_ID_e34f51d149,0.919117288
C_ID_eeba237420,-0.513024963
C_ID_2733c7ccc5,0.715935375
C_ID_3630e30b8f,-2.987999237
C_ID_c5357e71cd,0.155537692
C_ID_6a4abc212c,-1.053324271
C_ID_f92be89027,-0.178946653
C_ID_3b7a9682c9,-2.155926924
C_ID_7d59a48ca8,0.465185473
C_ID_44e01bd2ac,-1.754760895
C_ID_79a4fbbea4,-0.353728904
C_ID_540767eaf9,0.768528485
C_ID_37795c0b7f,-0.169498519
C_ID_11c7e5fccb,-0.265889993
C_ID_774ca21a83,0.509445247
C_ID_400055804f,-0.314173315
C_ID_f35d164c50,0.671188783
C_ID_b486330724,-0.029638076
C_ID_11863384de,-0.233595206
C_ID_d06a62206c,0.115701947
C_ID_051a4d9c12,-0.135277894
C_ID_e0b6c85241,0.758305017
C_ID_c05ccbb7ab,0.427471771
C_ID_e86140e006,0.182549899
C_ID_9585db7060,0.830957674
C_ID_ea1a4bb8f2,-0.088171276
C_ID_d18a9d2fe9,2.140793748
C_ID_ba68dce000,0.618172761
C_ID_01c4cc17ac,-0.184970623
C_ID_cb92952472,-0.185185913
C_ID_28b29cfa1d,0.883330335
C_ID_ab683a5517,-0.801112481
C_ID_a99cda84ba,-0.417366681
C_ID_53b7e48634,0.004275824
C_ID_233eb012cf,-0.085056428
C_ID_f6ccf2fd66,1.015328985
C_ID_1b24af37ac,-0.007466
C_ID_505c1202b8,-0.665614547
C_ID_fbefe02c55,2.426299128
C_ID_125e00043a,0.079099741
C_ID_2aba7e45ed,-0.014729782
C_ID_f33f5a9f01,-1.352647601
C_ID_5caed4cc66,-0.664248588
C_ID_e082c7cf4f,-0.098977073
C_ID_d05ec2b2c8,0.767516259
C_ID_0dbfa19e27,0.539313732
C_ID_87185ac04e,0.032088293
C_ID_b58aca996f,0.441221861
C_ID_ed5fb19d50,-0.25498985
C_ID_e7f43155e6,0.884841977
C_ID_87d660bf9b,-0.122804387
C_ID_fdbfc073d5,0.146110208
C_ID_049237ad14,-0.493951831
C_ID_8c8829b867,-0.182794824
C_ID_dd39cb8748,-0.723090525
C_ID_64924e26d2,0.110747033
C_ID_d1164a84f1,0.751537104
C_ID_9965d5ca1f,-0.739919893
C_ID_04b3b2298b,-0.223192182
C_ID_c4583b6d2d,-0.39737809
C_ID_760bd0873b,0.195649528
C_ID_3fe8f662e3,-0.793811026
C_ID_2dcdc29122,-0.435017384
C_ID_0fdbdbfa46,0.535238667
C_ID_547223c2fd,0.148886736
C_ID_eca1068a88,-3.408957523
C_ID_c7f62fdb65,-0.210690296
C_ID_c5fb1ce393,0.04569381
C_ID_70cd9d4c8b,0.013177706
C_ID_cdfc55e0ad,0.988775563
C_ID_c0ae81a9e0,-3.517946222
C_ID_44fd40be9b,-0.089537208
C_ID_ccc68c42a6,-0.414148046
C_ID_111e766818,-0.71677283
C_ID_e33bc6d017,0.033173733
C_ID_dcb8dc61d6,-8.396467999
C_ID_fcad457fd9,-1.196690336
C_ID_adc5f1cb34,-1.539638677
C_ID_9bb759e3cf,0.954657121
C_ID_9e30e1f5d4,-0.649762274
C_ID_26dc3ecb61,-1.159595923
C_ID_5fa92ce48b,-1.51818402
C_ID_a278a915fb,0.652884135
C_ID_88aea391db,-0.070914852
C_ID_738e4a817a,-0.102280107
C_ID_9d16f4f7a8,-0.307067597
C_ID_ad963d25cc,-0.583762092
C_ID_9d7d02e77a,-1.267770695
C_ID_dbd90a91b4,-0.06680366
C_ID_4718d79f07,0.236363764
C_ID_23886415db,-0.477846806
C_ID_d14e675e6a,-0.227088652
C_ID_5619f5f7fd,0.125059656
C_ID_756b6a3a49,-0.652534418
C_ID_b3b0345f5e,-0.493567779
C_ID_60d9350064,1.16158998
C_ID_601e6da979,0.552070021
C_ID_4006eb8d77,-0.526537868
C_ID_b20e832b30,-0.088140728
C_ID_ee180020a1,-0.552924107
C_ID_ce7573a5f7,0.721382928
C_ID_0b9e687955,-0.145506217
C_ID_9f73100d84,-0.324583126
C_ID_dd8d3330e8,0.055693518
C_ID_ccea98b272,-0.831570397
C_ID_de5987bb0e,0.115221354
C_ID_41de2e44a8,-0.055927564
C_ID_061141d2aa,-6.571095899
C_ID_0f5acd9cb7,0.023816874
C_ID_cf10315f0f,0.638255371
C_ID_a3a2905f1d,-0.490378892
C_ID_8c825464b0,-0.607400063
C_ID_d0e41294e0,0.697892708
C_ID_34013a222f,-0.291945688
C_ID_e1f142dd67,0.066700245
C_ID_5ab99bb13e,0.493064992
C_ID_b3e25523ae,0.022592759
C_ID_9cc0888c63,-0.596271362
C_ID_97c7302133,-0.917915709
C_ID_70977980b0,-0.620216313
C_ID_18e5259529,0.028484388
C_ID_6c2dc51e52,-0.071999843
C_ID_2cfb395498,1.030342519
C_ID_877b8eac24,-0.291515279
C_ID_cdc249cab4,1.04313666
C_ID_d8f4cb9bc5,-0.420977976
C_ID_cfe174010d,0.011834255
C_ID_f9c031a1aa,-1.316871438
C_ID_cd92689041,0.141934091
C_ID_632ce99c85,-0.045424672
C_ID_46595e6023,0.52468164
C_ID_0bddf833d1,-1.923193977
C_ID_836dcd38f6,-0.790813801
C_ID_690af5bd11,-4.318569575
C_ID_b22b08403e,-4.29736987
C_ID_07156ecc31,-0.289341373
C_ID_941437d1fc,0.290478656
C_ID_822d5c0e71,-0.402820861
C_ID_87eecf6645,-0.836613978
C_ID_57aa2bf053,-0.02788372
C_ID_2a9f922ab9,-0.096231395
C_ID_19f493643d,-0.909202714
C_ID_be6ea40eaa,-0.281298312
C_ID_48c98d0c74,-1.481458563
C_ID_f07da58a6f,-4.185606287
C_ID_139c8c8ac4,-2.6641654
C_ID_54c9e03b18,-0.056373037
C_ID_9c56586bdf,-0.586935195
C_ID_eb4c3aa3ab,-1.257443392
C_ID_6e9558276f,0.054965556
C_ID_2033272a23,0.472884021
C_ID_c0b953b3d2,0.481637779
C_ID_ea18b9a071,-1.95636918
C_ID_7bf8af6949,-0.689807493
C_ID_151c538f1f,-0.363654126
C_ID_a7faeb65c1,0.22344195
C_ID_42e4f5b786,-0.416905709
C_ID_15851cd828,0.631219687
C_ID_96186eb35b,-0.073605757
C_ID_1a176bc328,-0.96038023
C_ID_96c70a17cd,-1.326842096
C_ID_0dcd8ff31a,-0.2077417
C_ID_5c9b6588e9,-0.530408677
C_ID_d8f884e305,-11.72389226
C_ID_63c31ded5d,0.269433068
C_ID_be60bc5d1b,0.436955881
C_ID_edb3fdbcb3,0.717738558
C_ID_2447a98200,0.409857682
C_ID_276023a697,0.58691096
C_ID_fe2196f78f,0.301683464
C_ID_4a3b39021c,-0.02572966
C_ID_2bb1d19027,-0.824598264
C_ID_cc7773fc1c,0.027274293
C_ID_a6ed099b23,-0.306460067
C_ID_7aa8699bd5,-0.139722636
C_ID_55a0ce14cc,-0.233731751
C_ID_ead14874cf,-0.907640706
C_ID_26e06b11d9,0.219313035
C_ID_1a149dd669,-0.508871423
C_ID_352ac9e7a8,0.564616856
C_ID_2f9e3338d4,0.532586243
C_ID_38480e849e,0.013213545
C_ID_555e33aaab,-0.641732091
C_ID_581025279a,-0.279676066
C_ID_779a98dbe1,-0.116364583
C_ID_39bc8cc2de,0.733971747
C_ID_8e5983cec6,0.611827701
C_ID_15aa266813,0.377349586
C_ID_55861501e3,-3.00987251
C_ID_c93cb9e337,-0.198111682
C_ID_e63900f276,-0.100613922
C_ID_4ccf18db53,-0.44561263
C_ID_78f6cee54e,-0.076591354
C_ID_361388398a,0.198428787
C_ID_1f702f6fca,0.607565845
C_ID_ee2b569b30,-0.091623208
C_ID_5c46b75b22,-0.513467403
C_ID_7a18248825,-1.046773615
C_ID_967a2c2b69,-0.628616899
C_ID_9047bf5313,-0.540967062
C_ID_2f2f398502,-0.105134393
C_ID_4612a33897,1.235587047
C_ID_3b44f7e974,-0.705889766
C_ID_dcd77ec172,0.200482298
C_ID_2955ec09d2,-3.702623898
C_ID_26bbb0a44a,-0.305461352
C_ID_6deca5c49e,0.174581655
C_ID_d64fbc243b,0.266839092
C_ID_0d0d3d21a0,-0.205480583
C_ID_eb9ae6e9ff,0.230778558
C_ID_8a5373ecd4,-0.704451528
C_ID_e6672cb3f2,-0.562974413
C_ID_6e5031a4e0,0.551890701
C_ID_2e50bdde8a,-0.461374586
C_ID_7981ec50e9,-0.964212631
C_ID_48fa1e57e5,-0.54987662
C_ID_cc3ad41b54,0.60437743
C_ID_072ea97b0e,0.032311735
C_ID_c01042c99b,0.715696843
C_ID_43555a9505,0.301707814
C_ID_cbf4c4dc26,0.043655401
C_ID_d563c345de,-1.729536194
C_ID_ee19f10ed3,0.840758272
C_ID_574e8c8938,-0.449299879
C_ID_b880c7e25c,-0.203465912
C_ID_5965544ffe,-1.015528781
C_ID_5cdf5b8ac5,-2.545690119
C_ID_c80ed70571,-1.376604231
C_ID_de21683b4c,-0.325393584
C_ID_129a24d1c2,-0.867294953
C_ID_1482ba19be,-0.041017595
C_ID_e6076e8266,-1.556698757
C_ID_8c0fab3285,-1.072646114
C_ID_a46604da36,-0.905183198
C_ID_d0c72eebe1,0.381538709
C_ID_45ade2b572,-0.039575347
C_ID_0f4ef650b8,-3.714346648
C_ID_2344ae7ace,0.179118683
C_ID_0559de4df7,0.563595651
C_ID_ba1054c31e,-0.240112676
C_ID_e1bf5f2f27,-0.134998665
C_ID_722a063ca0,-4.563280334
C_ID_2069ab7f85,0.597109304
C_ID_c20d5aa357,-0.366516079
C_ID_42b743f9f0,-0.540505485
C_ID_0940b84b28,-0.074319617
C_ID_5d6d0d8faa,0.963423002
C_ID_682f985486,0.671060947
C_ID_38f10e6ea2,-0.632781588
C_ID_e280db3535,-0.819562302
C_ID_f5af92ca17,-0.333736317
C_ID_319c23f0f5,0.551913729
C_ID_9a798136a3,-0.654746364
C_ID_2319026700,0.643918103
C_ID_3106ab025e,-6.089415479
C_ID_a2cba71079,1.043883026
C_ID_3258e22310,-0.169144138
C_ID_0c46090e85,-0.341025834
C_ID_e421d97462,-0.928580408
C_ID_50f804aa0c,-0.394308981
C_ID_925cc049b4,-0.659967312
C_ID_6d8f7fd5ac,-0.488170896
C_ID_17defc9fed,-0.337873792
C_ID_b7a1d27704,-0.321922241
C_ID_f88a34eaa3,0.004291985
C_ID_314a98fccf,0.260513405
C_ID_2d5b8f313e,0.171679865
C_ID_6078fc640b,-0.615498524
C_ID_56da79a132,0.050056747
C_ID_fd691157ad,-0.218172889
C_ID_0412b4a5b9,-0.086452271
C_ID_61b272c7ee,-0.724932671
C_ID_fa00c85f19,-0.643063179
C_ID_6819553469,1.079529683
C_ID_7b6e8b8dc3,0.299206935
C_ID_4b130bcce9,-1.85981058
C_ID_aa9354abb8,-0.315279551
C_ID_13c2d2d0f5,-0.044989115
C_ID_934615bfbd,0.266537148
C_ID_ea82a14a4e,-0.286352179
C_ID_a50ef45c6b,-0.080024965
C_ID_a7de38be49,-0.184529417
C_ID_d4d30aae32,-0.160805929
C_ID_fa8371c943,-2.215702527
C_ID_8a55fc72d8,-0.12311593
C_ID_2f5029ae3e,-0.235684382
C_ID_6394d35881,1.189713109
C_ID_2fe7608a6f,0.341726147
C_ID_8bdc1044b9,-0.015866858
C_ID_cc80571757,1.157012074
C_ID_650b5d3748,-0.312575236
C_ID_55008d69de,0.297708805
C_ID_ee0ccbc6a7,0.301336424
C_ID_5d6dcec53b,-0.550829398
C_ID_0e33043134,-0.00038152
C_ID_c669e83621,-0.584217538
C_ID_4c452c52fb,-0.398680088
C_ID_601b8a3ae3,-0.155097131
C_ID_db45851daf,1.331831514
C_ID_f4fe93f81c,0.391643943
C_ID_d3a8b43981,0.879706494
C_ID_0bc10901a0,0.00982013
C_ID_42cc069586,0.081057699
C_ID_13a5831a6c,-0.423423635
C_ID_fa005c791f,-0.13043081
C_ID_6bb0d488e2,-1.237024241
C_ID_5d04f2c828,-0.327559389
C_ID_6cc121f42c,-0.120698976
C_ID_0337fddd98,-0.918981313
C_ID_758848cb3c,-2.477510566
C_ID_e1ceabfe7d,-0.637834784
C_ID_58c0719ac0,-0.098790012
C_ID_822aa2a0c7,-0.834816583
C_ID_7fea02bd56,0.367090548
C_ID_b8ea4ec3dc,-0.20248835
C_ID_06c1ac6e5a,-0.237219016
C_ID_94e783b48d,-0.145602321
C_ID_854199bce0,-1.417220626
C_ID_7848870521,0.693692212
C_ID_00c14209ef,-0.035353994
C_ID_a8bc17bac9,-7.540323125
C_ID_c412057b0c,-0.125729937
C_ID_8d043d7baf,0.408147899
C_ID_1d1a208054,-2.420796206
C_ID_9a0a13761d,0.39663989
C_ID_56e68ce864,0.231634489
C_ID_119ddb7aac,-1.574903664
C_ID_cb5f4c7501,0.54659982
C_ID_1ea3d63c35,-0.281167015
C_ID_d630a4e0ff,-0.185348245
C_ID_75477a778d,-1.009899323
C_ID_6de4dac805,-1.375197631
C_ID_c7d5c94ce9,-0.809227499
C_ID_81d0817d50,-0.775188696
C_ID_9e8c977bba,-5.355767904
C_ID_8ff7e9aada,0.519571054
C_ID_6c91c60001,-0.647793504
C_ID_07e8f27328,0.024842418
C_ID_867247db0e,0.770661067
C_ID_4ec490cea4,0.423129795
C_ID_be1675a2f8,-0.72102281
C_ID_c1e74bcf65,-0.115129051
C_ID_4b3149e9ad,-0.203304552
C_ID_9b2d857e8e,0.41169838
C_ID_622b8a5dad,0.474721371
C_ID_fab79306eb,0.011015969
C_ID_45b722ae71,-1.298866316
C_ID_526b6645ed,-0.359057258
C_ID_27e2f59659,-0.668288385
C_ID_06dd3ead45,0.029218592
C_ID_c3c0565472,0.660454366
C_ID_d5b0a80641,0.337098869
C_ID_0d9ed4224c,-0.00651474
C_ID_45a2b41d2d,0.139982539
C_ID_11419c2b9d,-1.374644382
C_ID_cc31193def,0.418027979
C_ID_e7055237d2,-0.532559099
C_ID_c0e84b468c,1.812964812
C_ID_11c4d4d78d,-1.430512961
C_ID_4bb010e099,-0.672156938
C_ID_d13dcb4c98,-0.307023673
C_ID_af7b3707e4,0.009927278
C_ID_c1387c6219,-0.750836708
C_ID_d9bcc645dd,-1.623448001
C_ID_d98a247e6f,-0.150274804
C_ID_67280dfcc6,-0.809606494
C_ID_80dd382ee6,-2.751368104
C_ID_79dc4bbdc6,-0.599906429
C_ID_b83735da41,-0.099436689
C_ID_749db77e0b,-0.303825897
C_ID_e8f46d400d,-0.708927713
C_ID_ae83d02885,0.224793675
C_ID_353b59c317,-0.603119198
C_ID_c90e02bc89,-0.204440127
C_ID_ff824c3a37,-0.66348133
C_ID_28d5551193,0.361996149
C_ID_13f69ad686,-1.697579696
C_ID_72971a4116,0.159673043
C_ID_f5a3e5c747,-0.236254291
C_ID_92e22d39c1,0.194215877
C_ID_4ef866329a,-0.480186717
C_ID_aa3e8630bb,-0.210006278
C_ID_17854113d7,-1.210677128
C_ID_c6604c95db,-1.284527818
